129.5, 0, 10647, 0.0490251
129.7, 0, 10647, 0.0487986
129.9, 0, 10647, 0.0485736
130.1, 0, 10647, 0.0483499
130.3, 0, 10647, 0.0481276
130.5, 0, 10647, 0.0479067
130.7, 0, 10647, 0.0476871
130.9, 0, 10647, 0.0474688
131.1, 0, 10647, 0.0472519
131.3, 0, 10647, 0.0470363
131.5, 0, 10647, 0.046822
131.7, 0, 10647, 0.046609
131.9, 0, 10647, 0.0463973
132.1, 0, 10647, 0.0461869
132.3, 0, 10647, 0.0459778
132.5, 0, 10647, 0.0457699
132.7, 0, 10647, 0.0455632
132.9, 0, 10647, 0.0453579
133.1, 0, 10647, 0.0451537
133.3, 0, 10647, 0.0449508
133.5, 0, 10647, 0.044749
133.7, 0, 10647, 0.0445485
133.9, 0, 10647, 0.0443492
134.1, 0, 10647, 0.0441511
134.3, 0, 10647, 0.0439541
134.5, 0, 10647, 0.0437583
134.7, 0, 10647, 0.0435637
134.9, 0, 10647, 0.0433702
135.1, 0, 10647, 0.0431779
135.3, 0, 10647, 0.0429867
135.5, 0, 10647, 0.0427966
135.7, 0, 10647, 0.0426077
135.9, 0, 10647, 0.0424198
136.1, 0, 10647, 0.0422331
136.3, 0, 10647, 0.0420475
136.5, 0, 10647, 0.0418629
136.7, 0, 10647, 0.0416794
136.9, 0, 10647, 0.041497
137.1, 0, 10647, 0.0413157
137.3, 0, 10647, 0.0411354
137.5, 0, 10647, 0.0409562
137.7, 0, 10647, 0.040778
137.9, 0, 10647, 0.0406008
138.1, 0, 10647, 0.0404247
138.3, 0, 10647, 0.0402495
138.5, 0, 10647, 0.0400754
138.7, 0, 10647, 0.0399023
138.9, 0, 10647, 0.0397302
139.1, 0, 10647, 0.0395591
139.3, 0, 10647, 0.0393889
139.5, 0, 10647, 0.0392197
139.7, 0, 10647, 0.0390515
139.9, 0, 10647, 0.0388843
140.1, 0, 10647, 0.038718
140.3, 0, 10647, 0.0385527
140.5, 0, 10647, 0.0383883
140.7, 0, 10647, 0.0382248
140.9, 0, 10647, 0.0380622
141.1, 0, 10647, 0.0379006
141.3, 0, 10647, 0.0377399
141.5, 0, 10647, 0.0375801
141.7, 0, 10647, 0.0374212
141.9, 0, 10647, 0.0372632
142.1, 0, 10647, 0.0371061
142.3, 0, 10647, 0.0369499
142.5, 0, 10647, 0.0367945
142.7, 0, 10647, 0.03664
142.9, 0, 10647, 0.0364864
143.1, 0, 10647, 0.0363336
143.3, 0, 10647, 0.0361817
143.5, 0, 10647, 0.0360306
143.7, 0, 10647, 0.0358804
143.9, 0, 10647, 0.035731
144.1, 0, 10647, 0.0355824
144.3, 0, 10647, 0.0354347
